"","V161086","V161087","V161092","V161093","V161095","V161096","V161158x","V161267","V161270","V161310b","V161310c","V161310d","V161310e","V161310f","V161342","V161361x","V162031x","V162034a","V162078","V162079","V162171","V162239","V162240","V162241","V162242","V162333","V162334","V162335","V162336","V162337","V162338","V162339","V162340","V162341","V162342"
"3215",15,15,15,40,15,15,5,33,10,0,0,0,0,0,2,27,1,-1,0,0,5,1,2,2,2,5,3,6,5,6,5,7,6,5,3
"3216",60,40,70,51,60,41,4,63,11,0,0,0,0,0,1,24,1,1,84,71,4,2,2,1,2,2,4,6,4,6,5,6,3,6,3
"3217",0,30,0,0,0,70,7,64,13,0,0,0,0,0,2,25,1,2,30,50,6,2,1,2,1,3,5,7,6,5,4,7,2,3,4
"3218",85,0,100,70,60,0,1,56,10,0,0,0,0,0,2,24,1,1,86,0,2,2,2,2,1,6,2,7,2,6,3,7,2,6,4
"3219",0,100,0,11,2,51,7,51,10,0,0,0,0,0,1,2,1,2,0,100,7,2,1,2,1,5,5,7,5,4,7,5,2,6,4
"3220",60,14,85,70,29,70,6,34,13,0,0,0,0,0,1,21,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3221",27,50,25,20,41,40,4,68,13,0,0,0,1,0,1,16,1,1,59,76,4,1,1,2,1,5,3,7,1,7,2,6,1,7,2
"3222",70,0,60,50,60,40,2,63,10,0,0,0,0,0,2,13,1,1,96,5,4,2,1,1,2,6,3,5,1,5,6,7,2,6,2
"3223",60,0,85,85,70,40,3,32,13,0,0,0,0,1,1,5,1,3,40,10,4,1,1,2,1,5,7,3,5,7,3,6,2,6,3
"3224",60,0,85,85,70,30,1,39,16,0,0,0,0,0,2,22,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3225",51,61,61,61,61,61,5,56,9,0,0,0,0,0,1,23,1,2,40,60,4,2,2,2,1,6,2,6,2,5,5,6,2,6,2
"3226",100,1,100,97,85,1,1,53,13,1,1,0,0,0,2,16,1,1,100,0,2,2,1,2,1,7,2,6,4,7,1,7,1,5,2
"3227",100,50,100,100,100,0,1,63,13,1,0,0,0,0,-9,1,1,1,98,0,99,2,2,1,2,4,4,7,4,7,6,6,4,6,4
"3228",0,70,15,0,0,60,6,55,14,0,0,0,0,0,2,22,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3229",0,70,30,60,50,50,4,23,10,0,0,0,0,0,1,10,-1,-1,30,45,99,2,2,2,2,3,5,6,3,5,7,6,1,6,4
"3230",0,70,0,0,15,70,6,55,8,0,0,0,0,0,1,24,0,-1,0,60,7,2,2,1,1,5,4,7,1,4,7,6,2,6,6
"3231",31,1,70,0,16,31,6,66,14,0,0,0,0,0,1,28,1,1,30,0,5,1,1,2,1,4,1,6,2,4,6,5,2,6,4
"3232",15,100,0,15,100,15,1,68,5,0,0,0,0,0,2,5,1,2,51,100,99,2,2,1,2,6,4,6,6,6,7,6,1,6,6
"3233",100,0,100,85,85,15,1,68,9,0,0,0,0,0,2,23,1,-1,95,1,2,2,2,2,2,6,1,6,1,5,5,5,1,6,1
"3234",0,-99,70,85,70,60,6,88,11,0,0,0,0,0,1,1,0,-1,100,0,99,2,2,1,2,4,4,4,2,5,4,5,3,6,4
"3235",30,100,60,70,40,85,7,76,13,0,0,0,0,0,1,12,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3236",17,73,5,41,4,65,6,44,10,0,0,0,0,0,2,11,1,2,16,62,6,2,2,1,1,4,2,7,5,1,5,7,2,5,3
"3237",15,15,60,15,40,60,5,31,13,0,0,0,0,0,2,18,1,5,30,15,6,2,1,2,1,2,2,5,2,3,6,6,2,5,5
"3238",43,45,93,86,62,41,3,39,10,0,0,0,0,0,1,19,1,1,33,16,2,2,2,2,1,1,3,6,6,6,5,6,4,2,3
"3239",85,-99,0,100,85,0,3,47,11,0,0,0,0,0,2,19,1,1,85,0,2,2,1,2,1,5,6,5,5,3,6,2,6,4,1
"3240",70,30,71,72,71,18,1,67,12,0,0,0,0,0,2,17,1,1,69,52,4,2,2,1,2,5,3,6,5,5,6,7,1,5,4
"3241",73,29,86,100,53,4,2,66,11,0,0,0,0,1,2,7,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3242",70,0,60,50,50,50,5,53,12,0,0,0,0,0,2,17,-1,-1,60,0,4,2,2,1,2,5,1,7,1,5,5,7,1,7,4
"3243",70,2,100,70,70,40,3,19,9,0,0,0,0,0,2,3,0,-1,70,0,4,2,1,2,2,6,2,7,4,4,5,5,2,6,4
"3244",30,0,50,51,50,50,4,67,8,0,0,0,0,0,2,1,1,-1,60,50,99,2,2,1,1,4,5,6,5,4,5,7,3,6,6
"3245",15,40,30,30,50,50,4,51,12,0,0,0,0,0,2,22,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3246",-99,15,70,85,100,70,1,46,9,-9,-9,-9,-9,-9,1,1,1,1,100,0,4,2,2,1,2,7,4,6,7,6,7,6,1,6,1
"3247",30,70,15,0,40,100,7,57,9,0,0,0,0,0,2,3,1,2,0,100,99,2,2,1,1,6,7,6,7,6,1,7,2,6,5
"3248",50,0,60,50,50,40,4,28,13,0,0,0,0,0,2,12,1,-1,60,40,4,2,2,2,1,5,3,7,6,6,5,5,4,6,5
"3249",85,0,85,60,70,30,1,61,13,0,0,0,0,0,2,9,1,1,85,0,2,2,1,2,1,4,5,7,5,6,5,5,3,5,2
"3250",70,0,97,52,52,6,2,56,10,0,0,0,0,0,2,27,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3251",-99,-99,0,0,0,100,7,37,9,0,0,0,0,0,1,7,1,2,0,100,6,2,2,1,1,3,1,3,4,4,3,5,6,4,1
"3252",15,61,56,8,40,66,5,48,11,0,0,0,0,0,2,14,1,3,15,51,99,2,2,2,2,2,5,6,1,2,2,2,3,7,4
"3253",70,0,70,85,60,15,3,55,14,0,0,0,1,0,2,26,1,1,70,0,2,2,2,2,1,6,2,6,2,6,2,7,1,7,2
"3254",0,70,0,15,15,60,5,-9,10,0,0,0,0,0,2,-9,1,2,15,85,6,2,2,1,1,4,1,6,4,4,5,5,2,6,5
"3255",60,15,50,100,50,30,4,41,11,0,0,0,0,0,1,24,0,-1,50,30,99,2,2,1,2,4,5,6,4,5,5,3,2,2,6
"3256",0,40,15,40,15,30,6,32,14,0,0,0,0,0,1,27,1,2,0,30,5,2,2,2,1,7,3,6,2,6,2,6,2,7,5
"3257",60,30,100,100,100,100,1,60,6,0,1,0,0,0,1,-9,-1,-1,85,0,99,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3258",40,70,30,50,40,70,4,54,10,0,0,0,0,0,2,25,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3259",2,61,30,1,31,71,7,61,11,0,0,0,0,0,2,18,1,2,15,69,6,2,2,2,1,6,2,7,5,6,3,6,2,6,2
"3260",98,2,99,99,100,1,1,31,10,1,0,0,0,0,2,2,0,-1,100,0,99,2,2,1,2,5,4,6,5,7,5,6,1,5,2
"3261",70,0,85,85,60,40,1,28,13,0,0,0,0,0,1,12,1,1,70,0,2,1,1,2,1,6,1,6,1,6,5,7,3,7,5
"3262",70,0,100,90,85,15,1,64,14,0,0,0,0,0,2,-9,1,1,70,1,2,2,1,2,1,4,4,6,4,6,6,6,4,6,4
"3263",40,40,70,60,70,15,4,86,9,0,0,0,0,0,1,9,0,-1,-9,40,4,2,2,1,1,4,4,6,2,5,4,4,4,4,3
"3264",70,0,100,85,85,30,1,53,15,0,0,1,0,0,1,28,1,1,60,0,3,1,1,2,1,3,1,3,1,7,6,6,5,6,4
"3265",100,0,100,100,100,0,1,53,10,1,0,0,0,0,1,2,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3266",0,85,0,30,30,100,7,35,9,0,0,0,0,0,2,14,1,2,0,90,6,2,1,2,2,5,4,6,4,5,5,5,3,4,3
"3267",100,0,100,100,100,0,1,31,9,1,0,0,0,0,2,6,1,1,98,70,7,1,1,1,1,1,1,1,1,2,1,1,1,1,1
"3268",60,0,85,70,70,30,2,35,9,0,0,0,0,0,2,12,1,1,40,0,4,1,1,2,1,5,5,5,5,5,2,5,2,5,4
"3269",0,100,0,0,0,50,7,28,9,0,0,0,0,0,1,28,1,2,0,100,6,2,2,2,2,4,4,7,4,5,6,6,3,6,4
"3270",60,15,74,52,61,30,3,42,11,0,0,0,0,0,2,9,0,-1,60,10,4,2,2,1,1,5,2,5,1,5,5,6,1,6,5
"3271",90,0,100,100,70,50,1,39,8,1,0,0,0,0,1,11,1,-1,100,0,6,2,2,1,2,7,6,7,7,7,7,7,7,7,7
"3272",15,0,100,70,70,40,2,52,10,1,1,0,0,0,1,21,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3273",85,0,100,100,100,0,1,63,10,1,0,0,0,0,2,21,1,1,85,0,4,2,2,1,2,7,1,7,6,6,7,7,1,6,2
"3274",0,71,31,1,16,59,7,56,10,0,0,0,0,0,1,26,1,2,1,84,6,2,1,1,1,5,1,7,1,5,4,6,1,7,5
"3275",28,71,15,32,31,60,6,58,10,0,0,0,0,0,2,21,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3276",80,0,100,70,90,20,1,58,14,0,0,0,0,0,1,26,1,1,70,5,2,1,1,2,1,5,5,7,5,6,4,7,3,5,2
"3277",60,30,70,30,60,60,6,22,13,0,0,0,0,0,2,26,1,1,42,14,5,2,2,2,1,2,3,6,2,5,6,7,3,6,5
"3278",85,85,100,70,85,70,3,42,8,1,0,0,0,0,2,1,0,-1,70,100,4,2,2,1,2,5,6,7,7,5,6,4,3,2,5
"3279",0,100,0,0,0,100,7,62,15,0,0,0,0,0,2,28,1,-1,0,100,5,1,1,1,1,6,1,7,1,7,3,6,1,7,1
"3280",65,10,90,40,35,35,3,23,13,0,0,1,0,0,1,21,1,3,70,15,3,1,2,1,1,5,2,4,2,6,5,5,5,5,5
"3281",90,0,100,70,85,5,1,45,14,0,0,0,0,0,2,28,1,1,97,0,2,1,1,2,1,7,1,7,4,7,4,7,2,7,1
"3282",41,54,41,24,42,54,5,49,11,0,0,0,0,0,2,25,1,2,40,60,99,2,2,1,1,5,1,6,1,6,6,6,2,6,5
"3283",0,40,15,60,30,40,4,44,16,0,0,0,0,0,1,28,1,2,0,40,5,2,2,2,1,6,6,7,1,6,6,3,2,5,2
"3284",70,41,86,52,62,51,4,20,9,0,0,0,0,0,1,7,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3285",85,0,97,86,86,15,1,59,13,-9,-9,-9,-9,-9,1,10,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3286",90,0,92,85,94,1,1,54,13,0,0,0,0,0,1,-5,1,1,100,0,3,1,2,2,1,4,4,7,3,5,5,5,1,5,4
"3287",70,1,86,74,51,-99,3,76,14,0,0,0,0,0,1,18,1,1,40,1,5,2,1,2,1,7,2,6,2,7,1,7,6,7,2
"3288",0,85,25,0,0,70,7,42,14,0,0,0,0,0,2,1,1,2,1,85,6,2,2,2,1,5,4,7,3,6,3,5,3,6,6
"3289",100,3,100,86,92,16,1,55,10,1,0,0,0,0,2,2,1,1,100,0,4,2,1,1,1,4,4,4,4,4,4,4,4,4,4
"3290",0,85,40,15,60,30,3,55,10,0,0,0,0,0,2,22,1,2,0,85,3,2,2,2,1,6,7,7,1,2,1,5,1,6,6
"3291",15,85,52,18,33,85,5,47,11,0,0,0,0,0,1,21,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3292",30,0,70,70,50,70,4,65,14,0,0,1,0,0,1,-5,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3293",60,0,70,50,70,40,3,71,10,0,1,0,0,0,2,10,0,-1,30,15,4,2,1,1,1,7,2,7,3,6,3,6,3,6,2
"3294",0,0,70,60,70,70,4,26,7,0,0,0,0,0,1,11,0,-1,0,4,99,2,2,2,1,5,3,5,2,6,2,3,2,2,2
"3295",0,100,0,0,0,60,7,71,9,0,0,0,0,0,2,-9,1,2,0,100,6,2,2,1,1,6,6,6,6,4,6,6,5,6,6
"3296",0,40,15,40,0,30,6,31,12,0,0,0,0,0,1,3,1,3,0,53,5,2,2,1,1,2,1,7,5,3,6,6,3,6,5
"3297",0,70,0,1,1,60,7,55,11,0,0,0,0,0,2,12,1,2,0,70,5,2,2,1,1,4,3,5,3,5,6,7,5,6,3
"3298",0,60,30,0,15,60,7,40,9,0,0,0,0,0,2,18,1,2,30,60,6,2,2,1,1,1,6,5,6,2,7,5,5,3,6
"3299",0,30,15,30,30,60,5,60,14,0,0,0,0,0,1,11,1,5,20,40,6,2,2,1,1,3,4,6,3,4,5,4,1,5,4
"3300",71,0,86,43,42,61,6,45,14,0,0,0,0,0,2,14,0,-1,50,1,5,1,1,2,1,5,1,6,1,7,5,6,4,6,3
"3301",70,0,100,70,85,0,2,62,10,0,0,0,0,1,2,19,1,1,50,0,3,2,2,1,1,4,2,6,3,6,5,6,2,6,3
"3302",10,60,40,50,30,30,5,34,15,0,0,0,0,0,2,16,1,3,30,30,2,1,1,2,1,6,2,7,2,7,4,4,4,7,6
"3303",61,0,70,84,31,16,4,45,13,0,0,0,0,0,1,28,1,1,30,0,4,1,1,2,1,3,5,3,4,5,6,5,3,4,3
"3304",60,0,100,85,85,15,1,28,14,1,0,0,0,0,2,14,1,1,85,0,2,2,2,1,1,6,3,7,2,6,2,6,3,7,5
"3305",1,90,0,9,26,96,7,55,14,0,0,0,0,0,2,27,1,2,1,96,6,2,2,2,1,7,2,7,2,7,1,6,1,7,5
"3306",52,16,75,50,74,16,1,38,9,0,0,0,0,0,2,19,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3307",85,0,100,70,100,0,2,48,13,0,0,0,0,0,2,15,1,1,70,0,2,1,1,2,1,5,3,5,2,5,1,5,2,7,3
"3308",98,0,98,90,100,2,1,59,14,0,0,0,0,0,2,11,1,1,100,0,1,1,1,2,1,6,2,6,3,7,1,7,2,6,1
"3309",99,4,100,99,100,23,1,30,7,0,0,0,0,0,1,15,1,1,87,43,3,1,1,2,2,4,3,5,2,5,2,5,4,5,3
"3310",0,70,0,0,50,50,4,61,10,0,0,0,0,0,1,20,-1,-1,50,70,99,2,2,1,2,5,4,6,5,5,5,4,1,5,1
"3311",15,60,0,30,15,60,6,51,13,0,0,0,0,0,1,12,1,2,0,60,6,1,1,2,1,7,2,6,1,7,3,6,2,6,1
"3312",60,0,85,50,60,15,2,25,13,1,0,0,0,0,2,13,1,1,40,0,2,1,1,2,2,5,2,7,4,7,2,6,2,6,2
"3313",40,85,60,50,60,70,4,47,6,0,0,0,0,0,2,2,-1,-1,30,100,99,2,1,2,2,4,4,4,4,4,4,4,4,4,4
"3314",0,60,0,15,0,60,7,-9,12,0,0,0,0,0,1,15,0,-1,0,70,6,2,2,1,1,3,5,6,6,2,5,3,2,4,4
"3315",100,30,100,85,100,15,1,66,14,-9,-9,-9,-9,-9,2,11,1,1,100,51,7,2,2,1,2,4,4,6,4,6,6,6,1,6,3
"3316",70,0,95,60,80,30,1,26,13,1,0,1,0,0,2,12,0,-1,83,0,99,2,2,1,2,6,2,7,2,5,7,7,1,3,1
"3317",18,85,0,50,15,60,6,65,9,0,0,0,0,0,1,15,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3318",70,2,100,100,100,42,3,30,9,1,0,0,0,0,2,11,0,-1,97,50,4,1,2,2,2,4,4,6,1,1,1,1,5,3,3
"3319",40,0,60,0,15,0,3,66,16,0,0,0,0,0,1,25,1,1,40,15,6,2,2,2,1,7,3,6,3,6,1,4,2,6,4
"3320",0,70,0,0,0,70,4,74,9,0,0,0,0,0,2,4,1,-1,0,100,6,2,2,1,1,5,2,6,2,3,3,6,1,6,4
"3321",0,15,30,0,0,0,1,69,11,0,0,0,0,0,2,13,1,-1,10,40,4,2,2,2,1,3,2,6,7,6,7,7,6,7,4
"3322",0,85,0,0,0,85,7,68,9,0,0,0,0,0,2,17,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3323",40,0,100,70,70,1,3,71,14,0,0,0,0,0,2,8,1,1,60,0,2,2,2,2,1,-9,2,7,1,6,6,5,4,6,2
"3324",15,0,15,70,50,50,2,43,10,0,0,0,0,0,2,10,0,-1,3,4,99,2,2,1,1,1,5,7,3,2,6,7,2,5,2
"3325",60,2,70,50,50,0,3,20,7,0,1,0,0,0,2,9,-1,-1,60,50,99,2,2,2,2,4,3,7,6,7,7,3,2,4,1
"3326",70,15,70,70,85,40,1,51,14,0,0,0,0,0,2,-5,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3327",51,50,41,50,61,61,3,68,9,0,0,0,0,0,1,19,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3328",16,70,30,31,17,82,7,26,13,0,0,0,0,0,2,13,1,2,3,85,6,1,2,1,1,3,5,5,4,7,5,5,1,4,2
"3329",0,85,1,2,31,60,5,64,12,0,0,0,0,0,2,-9,1,2,1,100,6,2,2,1,1,6,5,6,5,6,6,6,2,6,2
"3330",70,1,84,61,84,40,1,27,13,0,0,0,0,0,2,27,0,-1,100,0,2,1,1,2,1,6,2,7,2,6,5,7,1,6,1
"3331",0,100,70,0,50,50,2,54,9,0,0,0,0,0,2,1,0,-1,30,60,4,2,2,2,2,5,5,5,5,5,6,4,6,5,5
"3332",15,85,0,30,28,97,7,49,12,0,0,0,0,0,1,15,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3333",60,0,30,30,15,0,3,73,16,0,0,0,0,0,2,10,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3334",31,15,85,30,15,0,4,-9,13,0,0,0,0,0,2,15,1,4,50,0,2,2,2,2,1,6,4,6,5,7,5,7,4,6,2
"3335",25,70,40,50,40,60,6,41,10,0,0,0,0,0,2,18,1,2,10,70,6,2,2,1,1,5,3,6,3,6,3,5,2,5,4
"3336",30,60,70,70,40,60,5,27,13,0,0,0,0,0,1,13,1,2,45,65,3,2,2,2,1,6,3,6,2,6,4,5,5,5,3
"3337",0,100,0,0,0,60,6,58,10,0,0,0,0,0,2,17,1,2,0,100,6,2,2,1,2,5,2,7,2,5,5,6,2,6,2
"3338",85,0,85,85,85,0,1,32,15,0,1,0,0,0,1,23,1,1,85,1,1,1,1,2,1,5,2,7,3,7,7,7,2,7,2
"3339",88,2,85,88,76,31,1,-9,15,1,0,0,0,0,2,13,1,1,100,0,2,1,1,2,1,5,1,6,2,7,5,6,2,6,1
"3340",31,0,99,84,50,50,3,41,10,0,0,0,0,1,1,13,1,1,59,3,99,2,1,2,2,6,3,7,3,6,6,7,1,7,2
"3341",60,30,70,60,50,30,2,28,14,0,0,0,0,0,2,25,1,1,70,15,4,2,2,2,1,5,2,6,3,5,5,6,3,4,4
"3342",40,40,40,60,30,30,5,59,13,0,0,0,0,0,2,27,1,1,85,60,5,1,1,2,1,5,2,7,2,7,4,6,1,7,2
"3343",70,0,85,100,85,40,1,21,10,0,0,0,0,1,1,1,0,-1,85,0,99,1,2,1,2,4,4,4,4,4,4,4,4,4,4
"3344",0,85,0,0,0,70,7,36,10,0,0,0,0,0,2,17,1,2,0,100,6,2,2,2,2,4,2,6,6,5,3,6,4,6,2
"3345",40,15,30,70,15,70,6,45,13,0,0,0,0,0,2,21,1,1,33,17,4,2,2,2,2,6,1,5,6,7,1,7,5,6,4
"3346",0,75,0,0,0,50,6,21,9,0,0,1,0,0,1,22,1,2,0,70,99,2,2,1,2,5,1,5,2,5,2,5,6,6,4
"3347",85,0,100,60,85,0,1,64,13,0,0,0,0,1,1,24,1,1,70,0,1,1,1,2,1,6,2,7,5,6,6,7,1,6,5
"3348",60,30,85,60,60,30,3,-9,10,0,0,0,0,0,2,5,1,1,66,0,4,2,-9,-9,-9,6,2,6,2,6,2,7,2,6,4
"3349",0,70,0,20,0,70,7,61,14,0,0,0,0,0,1,21,1,2,2,87,6,2,2,1,2,3,4,4,5,1,6,3,2,5,7
"3350",98,1,99,98,34,45,5,74,8,1,0,0,0,0,2,5,-1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
"3351",0,0,60,40,100,0,1,36,10,0,0,0,0,0,2,1,0,-1,0,0,4,2,2,2,1,6,2,6,7,4,1,7,5,3,2
"3352",70,0,85,85,85,0,3,46,10,1,0,0,0,0,1,1,1,1,29,0,2,2,1,1,2,5,1,7,1,7,7,7,2,7,1
"3353",0,100,15,15,40,85,7,29,10,0,0,0,0,0,2,17,1,2,0,90,5,2,2,2,1,4,5,7,2,6,5,5,3,6,3
"3354",60,1,70,60,85,30,1,61,10,0,0,0,0,0,2,5,1,1,70,0,4,2,2,1,2,5,4,6,5,5,5,7,4,5,5
"3355",40,0,59,49,12,16,6,49,14,0,0,0,0,0,2,23,1,1,50,14,5,2,2,2,1,3,3,7,5,3,7,5,1,5,5
"3356",0,100,0,0,0,0,4,58,9,0,0,0,0,0,2,5,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3357",85,0,100,85,85,0,1,65,9,0,0,0,0,0,1,17,1,1,100,1,4,1,2,1,2,4,4,6,4,6,3,5,5,4,4
"3358",31,85,1,40,56,56,6,41,10,0,0,0,0,0,1,1,1,5,45,75,4,2,1,2,1,-9,-9,-9,-9,-9,4,-9,-9,-9,-9
"3359",3,86,1,41,2,17,5,72,10,0,0,0,0,0,1,9,1,2,2,99,6,2,1,1,1,4,4,7,4,6,5,5,2,6,2
"3360",50,40,50,50,60,40,2,68,14,0,0,0,0,0,2,27,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3361",85,0,85,70,60,15,3,71,14,0,0,0,0,0,2,5,1,1,85,0,3,2,2,2,1,3,1,7,4,7,5,6,1,7,3
"3362",15,85,15,15,15,70,5,51,11,0,0,0,0,0,1,14,1,2,15,-9,6,2,2,2,1,6,1,7,1,7,5,5,1,7,1
"3363",40,70,30,85,100,50,2,58,10,0,0,0,0,0,1,2,1,2,0,100,3,1,2,1,2,7,6,7,6,6,6,6,6,6,6
"3364",41,1,79,64,61,31,3,33,11,0,0,1,0,0,1,-9,0,-1,41,16,2,2,1,2,1,4,4,4,4,4,4,4,4,4,4
"3365",0,70,0,15,15,60,7,66,9,0,0,0,0,0,2,13,1,2,0,100,6,2,1,2,1,7,2,7,2,6,5,7,1,7,3
"3366",40,0,70,70,40,15,3,62,10,0,0,0,0,0,1,15,1,1,41,1,4,2,2,1,2,2,5,6,4,6,7,5,2,4,3
"3367",41,0,52,50,70,20,2,33,11,1,0,0,0,0,1,12,1,4,50,0,3,2,2,1,2,3,2,5,4,5,7,7,4,5,3
"3368",0,60,0,15,50,50,4,39,14,0,0,0,0,0,2,16,1,2,0,60,99,2,2,1,2,4,4,7,5,5,4,4,4,4,4
"3369",70,15,60,100,60,40,5,20,13,0,0,0,0,0,2,2,1,1,60,40,4,2,1,1,1,5,2,7,5,7,3,5,1,3,5
"3370",98,4,100,73,46,60,4,23,7,1,0,0,0,0,2,11,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3371",0,85,0,15,0,60,6,-9,14,-9,-9,-9,-9,-9,-9,23,-1,-1,31,59,4,2,2,2,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
"3372",0,71,2,32,50,51,5,60,10,0,0,0,0,0,1,11,1,2,1,71,4,2,2,1,2,3,1,7,4,5,4,6,5,5,4
"3373",85,0,95,95,50,35,2,30,13,0,0,0,0,0,1,17,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3374",60,15,60,60,60,15,3,77,16,0,0,0,0,0,2,26,1,-1,60,18,3,1,1,2,1,6,2,6,2,6,3,6,3,6,3
"3375",0,86,0,0,0,68,7,48,10,0,0,0,0,0,1,15,1,2,0,100,5,2,2,1,1,1,5,7,6,4,7,4,1,5,3
"3376",80,5,90,50,70,10,2,30,14,1,1,0,0,0,2,11,1,1,85,5,2,2,1,2,1,5,3,5,5,5,3,5,4,3,2
"3377",70,0,100,100,70,0,1,35,14,1,0,1,0,0,2,14,1,1,100,0,2,2,2,2,2,7,2,7,3,7,5,6,1,5,1
"3378",16,70,3,3,17,98,7,62,9,0,0,0,0,0,1,11,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3379",66,0,90,80,60,15,2,49,13,0,0,0,0,0,1,26,1,1,70,10,2,1,1,2,1,6,4,3,4,6,2,2,2,4,2
"3380",0,85,0,0,0,0,6,57,95,0,0,0,0,0,1,1,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3381",100,0,100,100,100,100,1,21,9,0,0,0,0,0,1,1,1,1,74,33,4,2,2,1,2,4,4,4,4,4,4,4,4,4,4
"3382",28,16,40,32,17,1,6,-9,14,-9,-9,-9,-9,-9,1,27,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3383",4,80,4,75,20,60,6,23,9,0,0,0,0,0,1,9,-1,-1,0,85,99,2,2,1,1,7,5,6,4,4,2,7,1,3,5
"3384",4,75,50,41,-99,-99,4,42,10,0,0,0,0,0,2,15,-1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6
"3385",70,30,70,85,85,15,1,35,7,0,0,0,0,0,2,2,0,-1,60,30,99,1,2,1,2,4,4,3,1,4,5,7,5,4,4
"3386",30,0,90,95,50,20,2,40,10,0,0,0,0,0,2,26,0,-1,100,0,99,2,2,1,1,6,7,6,7,5,1,7,1,2,2
"3387",40,30,57,50,30,30,5,50,13,0,0,0,0,0,1,23,1,3,40,20,4,1,1,2,1,2,5,6,2,5,6,5,5,5,3
"3388",0,60,0,0,0,60,7,59,13,0,0,0,0,0,2,1,1,2,0,100,6,2,2,1,1,7,1,5,1,5,2,6,4,4,4
"3389",61,15,90,80,75,50,2,26,14,1,0,0,0,1,2,25,1,1,73,32,2,2,1,2,2,5,1,7,3,5,7,7,2,6,2
"3390",50,50,50,50,50,50,4,29,14,0,0,0,0,0,2,26,1,2,0,0,99,2,2,1,2,5,2,4,5,3,4,6,2,3,2
"3391",0,39,0,5,0,14,5,-9,13,0,0,0,0,0,1,25,1,2,0,40,5,2,1,2,1,4,5,5,3,6,5,1,4,6,1
